COD_LINEA_NEGOCIO;COD_PRODUCTO;DESC_PRODUCTO;COD_CURRICULO;DESC_CURRICULO;COD_CURSO;DESC_CURSO;DESC_ABRE_CURSO;clave;COD_DIRECCION;NOM_DIRECCION;COD_CURSO_ELEC;CICLO;CANT_CREDITOS;CANT_CREDEQUIV;FECHA_CREACION;USUARIO_CREACION;FECHA_MODIFICACION;USUARIO_MODIFICACION;TOTAL CRED;201901-41;201902-41;201902-43;202001-44;202001-45;202002-44;202002-45;Total de Habiles;201901-41;201902-41;201902-43;202001-44;202001-45;202002-44;202002-45;Total de matriculados;201901-41;201902-41;201902-43;202001-44;202001-45;Total Aprueban;201901-41;201902-41;201902-43;202001-44;202001-45;Total Desaprueban;201901-41;201902-41;201902-43;202001-44;202001-45;Total retiros;201901-41;201902-41;201902-43;202001-44;202001-45;Total promedio de nota
U;03310004;INGENIERÍA INDUSTRIAL;41;201502 - LU;HU508;CINE Y MUNDO CONTEMPORÁNEO;CINE Y MUNDO CONTEMPORÁNE;41HU508;HU;HUMANIDADES;ELECTIVO;09;3;0;1/06/2019;MZAVALA;;;3;0;2323;0;2427;0;2713;0;7463;0;4;0;5;0;7;0;16;0;3;0;4;0;7;0;1;0;1;0;2;0;1;0;1;0;2;;16;;14.75;;15.375
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;MA393;NIVELACIÓN DE MATEMÁTICA;NIVELACIÓN DE MATEM;43MA393;MA;CIENCIAS;OBLIGATORIO;00;0;5;5/06/2019;JAGUILAR;5/06/2019;JAGUILAR;5;138;52;57;0;0;0;0;247;105;26;29;0;0;0;0;160;68;18;20;0;0;106;37;8;9;0;0;54;8;3;1;0;0;12;12.96907216;13.2173913;14.14285714;;;13.44310687
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;MA95;NIVELACIÓN DE FÍSICA;NIVELACIÓN DE FÍSICA;43MA95;MA;CIENCIAS;OBLIGATORIO;00;0;4;5/06/2019;JAGUILAR;5/06/2019;JAGUILAR;4;158;54;60;0;0;0;0;272;113;23;29;0;0;0;0;165;87;14;22;0;0;123;26;9;7;0;0;42;7;3;0;0;0;10;14.33962264;12;14.55172414;;;13.63044893
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;HU24;NIVELACIÓN DE LENGUAJE;NIVELACIÓN LENGUAJE;43HU24;HU;HUMANIDADES;OBLIGATORIO;00;0;4;5/06/2019;JAGUILAR;5/06/2019;JAGUILAR;4;117;30;51;0;0;0;0;198;100;11;29;0;0;0;0;140;76;4;23;0;0;103;24;7;6;0;0;37;10;1;0;0;0;11;14.68888889;10.1;13.96551724;;;12.91813538
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;HU316;ÉTICA Y CIUDADANÍA;ÉTICA Y CIUDADANÍA;43HU316;HU;HUMANIDADES;OBLIGATORIO;02;2;0;5/06/2019;JAGUILAR;5/06/2019;JAGUILAR;2;749;278;316;0;0;0;0;1343;662;172;0;0;0;0;0;834;508;87;0;0;0;595;154;85;0;0;0;239;55;35;0;0;0;90;14.17957166;12.48905109;;;;13.33431138
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;HU03;COMPRENSIÓN Y PRODUCCIÓN DE LENGUAJE I;COMP Y PROD LENG I;43HU03;HU;HUMANIDADES;OBLIGATORIO;01;4;0;5/06/2019;JAGUILAR;5/06/2019;JAGUILAR;4;653;202;310;0;0;0;0;1165;602;126;279;0;0;0;0;1007;500;99;253;0;0;852;102;27;26;0;0;155;44;8;12;0;0;64;15.60215054;14.24576271;16.96254682;;;15.60348669
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;IN142;FUNDAMENTOS DE INGENIERÍA INDUSTRIAL;FUNDAMENT DE INGEN INDUST;43IN142;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;01;3;0;5/06/2019;JAGUILAR;5/06/2019;JAGUILAR;3;790;322;376;123;528;32;535;2706;702;211;279;82;455;14;424;2167;532;149;260;64;386;1391;170;62;19;18;69;338;51;17;10;13;40;131;14.13056836;13.3556701;15.95910781;16.08695652;16.35662651;15.17778586
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;HU193;TALLER DE CREATIVIDAD;TALLER DE CREATIVIDAD;43HU193;HU;HUMANIDADES;OBLIGATORIO;01;3;0;5/06/2019;JAGUILAR;5/06/2019;JAGUILAR;3;741;213;349;74;503;15;504;2399;682;108;309;43;475;7;403;2027;522;73;280;36;378;1289;160;35;29;7;97;328;62;12;13;5;51;143;14.61774194;13.42708333;16.73986486;16.92105263;16.03537736;15.54822402
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;MA420;MATEMÁTICA BÁSICA;MATEMÁTICA BÁSICA;43MA420;MA;CIENCIAS;OBLIGATORIO;01;6;0;5/06/2019;JAGUILAR;5/06/2019;JAGUILAR;6;816;361;319;125;469;34;500;2624;707;236;281;77;434;15;413;2163;436;124;223;52;348;1183;271;112;58;25;86;552;74;42;28;19;41;204;13.04423381;12.04123711;16.24110672;15.36206897;15.77608142;14.49294561
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;HU04;COMPRENSIÓN Y PRODUCCIÓN DE LENGUAJE II;COMP Y PROD LENG II;43HU04;HU;HUMANIDADES;OBLIGATORIO;02;4;0;5/06/2019;JAGUILAR;5/06/2019;JAGUILAR;4;429;622;17;0;0;0;0;1068;345;537;3;0;0;0;0;885;290;470;3;0;0;763;55;67;0;0;0;122;17;24;0;0;0;41;15.14329268;15.56530214;15.33333333;;;15.34730939
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;MA262;CÁLCULO I;CÁLCULO I;43MA262;MA;CIENCIAS;OBLIGATORIO;02;6;0;5/06/2019;JAGUILAR;5/06/2019;JAGUILAR;6;564;719;6;328;241;105;436;2399;477;604;1;259;234;57;363;1995;257;406;0;213;227;1103;220;198;1;46;7;472;42;46;1;19;5;113;12.09195402;13.69658887;;15.2375;17.82532751;14.7128426
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;IN324;TECNOLOGÍA DE MATERIALES Y MANUFACTURA;TECNOLOGÍA DE MATERIALES;43IN324;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;07;4;0;5/06/2019;JAGUILAR;;;4;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;MA465;QUÍMICA;QUÍMICA;43MA465;MA;CIENCIAS;OBLIGATORIO;01;4;0;5/06/2019;JAGUILAR;5/06/2019;JAGUILAR;4;1149;836;328;302;482;133;577;3807;419;605;282;179;437;64;442;2428;295;409;227;100;305;1336;124;196;55;79;132;586;30;65;19;32;52;198;14.01542416;14.07592593;15.74904943;12.50340136;14.46493506;14.16174719
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;HU159;SEMINARIO DE INVESTIGACIÓN ACADÉMICA I;SEMINA DE INVEST ACADEM I;43HU159;HU;HUMANIDADES;OBLIGATORIO;02;2;0;5/06/2019;JAGUILAR;5/06/2019;JAGUILAR;2;507;674;22;263;269;97;451;2283;363;536;2;169;242;52;371;1735;293;443;1;135;233;1105;70;93;1;34;9;207;27;37;1;20;6;91;14.92559524;15.1743487;17;15.63087248;17.49152542;16.04446837
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;MA466;FÍSICA I;FÍSICA I;43MA466;MA;CIENCIAS;OBLIGATORIO;03;4;0;5/06/2019;JAGUILAR;5/06/2019;JAGUILAR;4;502;363;4;534;9;306;257;1975;451;305;0;473;2;189;229;1649;392;237;0;420;2;1051;59;68;0;53;0;180;14;10;0;32;0;56;15.25858124;14.21355932;;16.61451247;19.5;16.39666326
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;MA263;CÁLCULO II;CÁLCULO II;43MA263;MA;CIENCIAS;OBLIGATORIO;03;6;0;5/06/2019;JAGUILAR;5/06/2019;JAGUILAR;6;760;600;5;624;14;311;262;2576;638;501;0;547;11;214;240;2151;408;358;0;505;9;1280;230;143;0;42;2;417;39;41;0;32;1;113;13.09348915;13.77391304;;17.72815534;16.5;15.27388938
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;MA469;ESTADÍSTICA APLICADA I;ESTADÍSTICA APLICADA I;43MA469;MA;CIENCIAS;OBLIGATORIO;03;4;0;5/06/2019;JAGUILAR;5/06/2019;JAGUILAR;4;727;656;13;0;0;0;0;1396;587;471;1;0;0;0;0;1059;321;344;0;0;0;665;266;127;1;0;0;394;74;79;1;0;0;154;12.51267057;14.44132653;;;;13.47699855
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;HU187;TEMAS DE HISTORIA DEL PERÚ;TEMAS HISTORIA DEL PERÚ;43HU187;HU;HUMANIDADES;ELECTIVO;05;3;0;5/06/2019;JAGUILAR;5/06/2019;;3;3197;2935;5;2356;18;2001;289;10801;401;346;1;245;1;130;29;1153;236;198;1;208;1;644;165;148;0;37;0;350;70;79;0;24;0;173;12.94864048;13.21348315;19;16.32579186;14;15.0975831
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;HU51;ANÁLISIS AMBIENTAL;ANÁLISIS AMBIENTAL;43HU51;HU;HUMANIDADES;ELECTIVO;05;3;0;5/06/2019;JAGUILAR;5/06/2019;;3;2930;2567;5;2017;19;1690;289;9517;313;285;0;237;0;199;36;1070;255;241;0;210;0;706;58;44;0;27;0;129;25;20;0;21;0;66;15.01736111;15.38113208;;16.86574074;;15.75474464
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;EF40;ECONOMÍA PARA LA GESTIÓN (ING);ECONOMÍA PARA LA GESTIÓN;43EF40;EN;ECONOMIA Y NEGOCIOS INTERNACIONALES;ELECTIVO;05;3;0;5/06/2019;JAGUILAR;14/06/2019;;3;2382;2639;14;2442;266;2096;725;10564;401;345;0;375;0;256;84;1461;142;120;0;278;0;540;259;225;0;97;0;581;136;109;0;51;0;296;11.65283019;11.50423729;;14.34876543;;12.5019443
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;IN220;ALGORITMOS;ALGORITMOS;43IN220;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;03;3;0;5/06/2019;JAGUILAR;6/06/2019;JILEON;3;971;936;390;0;0;0;0;2297;570;632;2;0;0;0;0;1204;267;349;1;0;0;617;303;283;1;0;0;587;148;145;0;0;0;293;12.68009479;13.11088296;13.5;;;13.09699258
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;MA264;ECUACIONES DIFERENCIALES Y ÁLGEBRA LINEAL;ECUACIONES DIFERENCIALES;43MA264;MA;CIENCIAS;OBLIGATORIO;04;6;0;5/06/2019;JAGUILAR;5/06/2019;JAGUILAR;6;517;604;2;503;4;590;25;2245;439;520;1;431;0;487;11;1889;327;422;1;401;0;1151;112;98;0;30;0;240;11;29;0;24;0;64;13.62616822;14.68635438;15;16.94348894;;15.06400289
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;MA145;ESTADÍSTICA APLICADA II;ESTADÍSTICA APLICADA II;43MA145;MA;CIENCIAS;OBLIGATORIO;04;4;0;5/06/2019;JAGUILAR;5/06/2019;JAGUILAR;4;424;515;1;502;6;539;39;2026;351;414;1;423;1;440;18;1648;244;317;1;362;1;925;107;97;0;61;0;265;19;29;0;27;0;75;13.46385542;14.2987013;13;15.0479798;13;13.7621073
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;MA462;FÍSICA II;FÍSICA II;43MA462;MA;CIENCIAS;OBLIGATORIO;04;6;0;5/06/2019;JAGUILAR;5/06/2019;JAGUILAR;6;475;575;2;412;13;559;30;2066;334;434;0;317;2;449;10;1546;290;395;0;282;2;969;44;39;0;35;0;118;7;11;0;17;0;35;15.09785933;16.00472813;;15.63;16;15.68314686
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;IN219;ADMINISTRACIÓN PARA INGENIEROS;ADMINISTRACIÓN PARA INGEN;43IN219;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;02;3;0;5/06/2019;JAGUILAR;5/06/2019;JAGUILAR;3;571;621;390;508;786;597;997;4470;415;444;4;344;266;457;393;2323;335;399;4;313;251;1302;80;45;0;31;15;171;24;18;0;21;5;68;14.01790281;14.98826291;13.75;15.08049536;15.31800766;14.63093375
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;IN172;INVESTIGACIÓN DE OPERACIONES 1;INVESTIGACIÓN DE OPE 1;43IN172;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;05;3;0;5/06/2019;JAGUILAR;5/06/2019;JAGUILAR;3;743;677;2;0;0;0;0;1422;601;524;0;0;0;0;0;1125;329;280;0;0;0;609;272;244;0;0;0;516;160;156;0;0;0;316;12.92517007;13.03804348;;;;12.98160677
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;IN176;COSTEO DE OPERACIONES;COSTEO DE OPERACIONES;43IN176;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;03;4;0;5/06/2019;JAGUILAR;5/06/2019;JAGUILAR;4;545;566;1;594;8;574;274;2562;408;423;0;424;2;453;244;1954;301;327;0;308;1;937;107;96;0;116;1;320;37;29;0;51;0;117;13.99460916;13.7025641;;14.32707775;12.5;13.63106275
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;AD185;INTRAPRENEURSHIP;INTRAPRENEURSHIP;43AD185;IE;INICIATIVA EMPRESARIAL;ELECTIVO;06;3;0;5/06/2019;JAGUILAR;;;3;1072;1284;0;1318;0;1563;5;5242;52;64;0;65;0;128;0;309;46;53;0;63;0;162;6;11;0;2;0;19;6;10;0;2;0;18;17.58695652;18.12962963;;18.20634921;;17.97431179
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;AD687;DESIGN THINKING;DESIGN THINKING;43AD687;IE;INICIATIVA EMPRESARIAL;ELECTIVO;06;3;0;5/06/2019;JAGUILAR;;;3;1114;1326;0;1342;0;1578;5;5365;54;39;0;73;0;133;0;299;44;33;0;66;0;143;10;6;0;7;0;23;9;6;0;6;0;21;15.57777778;16.84848485;;17.7761194;;16.73412734
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;AD688;EMPRENDIMIENTO DE NEGOCIOS SOSTENIBLES: FORMULAC;EMPRENDIMIENTO DE NEGOCIO;43AD688;IE;INICIATIVA EMPRESARIAL;ELECTIVO;06;3;0;5/06/2019;JAGUILAR;;;3;843;942;0;948;0;1097;1;3831;80;79;0;106;0;106;0;371;63;70;0;95;0;228;17;9;0;11;0;37;14;8;0;11;0;33;16.42424242;16.91549296;;17.29473684;;16.87815741
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;AD689;EMPRENDIMIENTO DE NEGOCIOS SOSTENIBLES IMPLEME.;EMPRENDIMIENTO DE NEGOCIO;43AD689;IE;INICIATIVA EMPRESARIAL;ELECTIVO;06;4;0;5/06/2019;JAGUILAR;;;4;111;157;0;160;0;234;1;663;20;21;0;13;0;28;0;82;17;15;0;12;0;44;3;6;0;1;0;10;2;6;0;1;0;9;15.44444444;14.73333333;;16.83333333;;15.67037037
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;AD690;ESTRATEGIAS DE NEGOCIACIÓN;ESTRATEGIAS DE NEGOCIACIÓ;43AD690;AD;ADMINISTRACION;ELECTIVO;06;3;0;5/06/2019;JAGUILAR;;;3;935;1074;0;1080;0;1280;2;4371;26;48;0;38;0;96;0;208;22;41;0;36;0;99;4;7;0;2;0;13;4;7;0;2;0;13;17.86363636;16.53658537;;16.80555556;;17.06859243
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;AH66;GESTIÓN DEL TALENTO;GESTIÓN DEL TALENTO;43AH66;AH;ADMINISTRACION Y RECURSOS HUMANOS;ELECTIVO;06;3;0;5/06/2019;JAGUILAR;;;3;1111;1322;0;1344;0;1582;5;5364;57;67;0;74;0;131;0;329;46;52;0;68;0;166;11;15;0;6;0;32;8;12;0;6;0;26;16.2244898;16.25454545;;17.42647059;;16.63516861
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;AH67;LIDERAZGO Y PENSAMIENTO SISTÉMICO;LIDERAZGO Y PENSAMIENTO S;43AH67;AH;ADMINISTRACION Y RECURSOS HUMANOS;ELECTIVO;06;3;0;5/06/2019;JAGUILAR;;;3;1064;1247;0;1260;0;1462;5;5038;107;80;0;113;0;150;1;451;76;66;0;104;0;246;31;14;0;9;0;54;28;14;0;8;0;50;16.32911392;16.24242424;;15.87619048;;16.14924288
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;AD691;DIRECCIÓN ESTRATÉGICA;DIRECCIÓN ESTRATÉGICA;43AD691;AD;ADMINISTRACION;ELECTIVO;06;3;0;5/06/2019;JAGUILAR;;;3;933;1070;0;1079;0;1294;2;4378;32;24;0;24;0;61;0;141;27;22;0;20;0;69;5;2;0;4;0;11;5;2;0;2;0;9;15.96296296;16.5;;15.31818182;;15.92704826
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;AH53;COACHING Y RESOLUCIÓN DE CONFLICTOS;COACHING Y RESOLUCIÓN DE;43AH53;AH;ADMINISTRACION Y RECURSOS HUMANOS;ELECTIVO;06;3;0;5/06/2019;JAGUILAR;;;3;857;963;0;983;0;1096;2;3901;71;67;0;132;0;135;0;405;59;53;0;127;0;239;12;14;0;5;0;31;9;11;0;2;0;22;16.32258065;16.16363636;;17.47692308;;16.65438003
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;IN316;MODELAMIENTO Y DISEÑO ORIENTADA A OBJETOS;MODELAMIENTO Y DISEÑO ORI;43IN316;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;04;2;0;5/06/2019;JAGUILAR;12/06/2019;JAGUILAR;2;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;IN173;INVESTIGACIÓN DE OPERACIONES 2;INVESTIGACIÓN DE OPE 2;43IN173;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;06;3;0;5/06/2019;JAGUILAR;5/06/2019;JAGUILAR;3;193;369;0;0;0;0;0;562;178;320;0;0;0;0;0;498;147;218;0;0;0;365;31;102;0;0;0;133;13;44;0;0;0;57;14.55151515;13.65942029;;;;14.10546772
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;IN315;DIBUJO ASISTIDO POR EL COMPUTADOR;DIBUJO ASISTIDO POR EL CO;43IN315;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;02;4;0;5/06/2019;JAGUILAR;;;4;0;0;0;0;270;0;524;794;0;0;0;0;232;0;303;535;0;0;0;0;201;201;0;0;0;0;31;31;0;0;0;0;20;20;;;;;15.72641509;15.72641509
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;IN318;SOFTWARE PARA INGENIEROS;SOFTWARE PARA INGENIEROS;43IN318;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;05;2;0;5/06/2019;JAGUILAR;;;2;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;HU372;MODERN POPULAR CULTURE;MODERN POPULAR CULTURE;43HU372;HU;HUMANIDADES;ELECTIVO;06;2;0;5/06/2019;JAGUILAR;;;2;79;0;0;2;0;36;0;117;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;HU373;INTRODUCTION TO SOCIOLOGY;INTRODUCTION TO SOCIOLOGY;43HU373;HU;HUMANIDADES;ELECTIVO;06;2;0;5/06/2019;JAGUILAR;;;2;79;0;0;2;0;37;0;118;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;HU374;INTRODUCTION TO PHILOSOPHY;INTRODUCTION TO PHILOSOPH;43HU374;HU;HUMANIDADES;ELECTIVO;06;2;0;5/06/2019;JAGUILAR;;;2;79;1005;4;2;0;37;0;1127;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;HU375;INTER EXP: SUST. QUAL OF LIFE IN THE CITY;INTERDISCIPLINARY EXPERIE;43HU375;HU;HUMANIDADES;ELECTIVO;06;2;0;5/06/2019;JAGUILAR;;;2;79;0;0;2;0;37;0;118;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;HU394;HUMANITIES THROUGH THE ARTS;HUMANITIES THROUGH THE AR;43HU394;HU;HUMANIDADES;ELECTIVO;06;2;0;5/06/2019;JAGUILAR;;;2;79;0;0;2;0;37;0;118;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;TR195;CHINO BÁSICO 1;CHINO BÁSICO 1;43TR195;TR;TRADUCCION E INTERPRETACION PROFESIONAL;ELECTIVO;06;3;0;5/06/2019;JAGUILAR;;;3;961;1117;0;1117;0;1343;2;4540;5;19;0;9;0;16;0;49;5;10;0;8;0;23;0;9;0;1;0;10;0;7;0;1;0;8;17.6;14.91666667;;18.125;;16.88055556
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;TR194;LATÍN;LATÍN;43TR194;TR;TRADUCCION E INTERPRETACION PROFESIONAL;ELECTIVO;06;3;0;5/06/2019;JAGUILAR;;;3;968;1129;0;0;0;0;0;2097;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;TR189;PORTUGUÉS BÁSICO;PORTUGUÉS;43TR189;TR;TRADUCCION E INTERPRETACION PROFESIONAL;ELECTIVO;06;3;0;5/06/2019;JAGUILAR;;;3;945;1099;0;1101;0;1309;2;4456;13;15;0;28;0;59;0;115;8;13;0;28;0;49;5;2;0;0;0;7;4;2;0;0;0;6;15.66666667;15.92307692;;17.42857143;;16.33943834
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;TR193;ACADEMIC WRITING;ACADEMIC WRITING;43TR193;TR;TRADUCCION E INTERPRETACION PROFESIONAL;ELECTIVO;06;3;0;5/06/2019;JAGUILAR;;;3;785;944;0;0;0;0;0;1729;5;2;0;0;0;0;0;7;3;0;0;0;0;3;2;2;0;0;0;4;2;2;0;0;0;4;17.33333333;;;;;17.33333333
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;TR224;FRANCÉS BÁSICO 1;FRANCÉS BÁSICO 1;43TR224;TR;TRADUCCION E INTERPRETACION PROFESIONAL;ELECTIVO;06;3;0;5/06/2019;JAGUILAR;;;3;948;1101;0;1106;0;1331;2;4488;14;20;0;22;0;43;0;99;9;10;0;11;0;30;5;10;0;11;0;26;3;9;0;10;0;22;14.36363636;14.63636364;;15.75;;14.91666667
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;HU473;ENVIRONMENTAL SCIENCE;ENVIRONMENTAL SCIENCE;43HU473;HU;HUMANIDADES;ELECTIVO;06;2;0;5/06/2019;JAGUILAR;;;2;79;0;0;2;0;37;0;118;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
U;03310004;INGENIERÍA INDUSTRIAL;43;Malla Nueva Ingresantes 201902;HU522;LA INEVITABLE GLOBALIZACIÓN;LA INEVITABLE GLOBALIZACI;43HU522;HU;HUMANIDADES;ELECTIVO;06;3;0;5/06/2019;JAGUILAR;;;3;0;1454;0;1466;0;1761;5;4686;0;9;0;6;0;10;0;25;0;3;0;5;0;8;0;6;0;1;0;7;0;5;0;1;0;6;;14;;17.4;;15.7
