;COD_LINEA_NEGOCIO;COD_PRODUCTO;DESC_PRODUCTO;COD_CURRICULO;DESC_CURRICULO;COD_CURSO;DESC_CURSO;DESC_ABRE_CURSO;clave;COD_DIRECCION;NOM_DIRECCION;COD_CURSO_ELEC;CICLO;CANT_CREDITOS;CANT_CREDEQUIV;FECHA_CREACION;USUARIO_CREACION;FECHA_MODIFICACION;USUARIO_MODIFICACION;TOTAL CRED;REQUISITO;REQUISITO PYTHON;Ruta Critica
152;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN46;PROYECTO DE INVESTIGACION APLICADA 2;PROY.INVEST.APLIC. 2;45IN46;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;10;5;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:55;CPANTA;5;IN45 Proyecto de Investigación Aplicada 1;IN45;0.0
153;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN97;LOGÍSTICA INTEGRADA Y CADENA DE ABASTECIMIENTOS;LOGÍSTICA INTEGRADA Y CAD;44IN97;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;8;4;0;2019-10-08 13:33:42;TMONDRAG;2020-02-18 18:21:34;CPANTA;4;IN58 Planeamiento y Control Táctico de Operaciones y IN213 Simulación de Sistemas Discretos;"IN58;IN213";11.0
154;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN96;GESTIÓN DE LA CALIDAD TOTAL;GESTIÓN DE LA CALIDAD TOT;44IN96;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;6;3;0;2019-10-08 13:33:42;TMONDRAG;2020-02-18 18:21:34;CPANTA;3;IN92 Herramientas de Calidad;IN92;1.0
155;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN217;GESTIÓN POR PROCESOS;GESTIÓN POR PROCESOS;44IN217;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;8;3;0;2019-10-08 13:33:42;TMONDRAG;2020-02-18 18:21:34;CPANTA;3;IN93 Seguridad y Salud Ocupacional;IN93;2.0
156;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN93;SEGURIDAD Y SALUD OCUPACIONAL;SEGURIDAD Y SALUD OCUPACI;44IN93;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;7;3;0;2019-10-08 13:33:42;TMONDRAG;2020-02-18 18:21:34;CPANTA;3;IN96 Gestión de la Calidad Total;IN96;1.0
157;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN149;PLANEAMIENTO Y GESTIÓN DE INVENTARIOS;PLANEAMIENTO Y GESTIÓN DE;44IN149;IN;INGENIERIA INDUSTRIAL;ELECTIVO;10;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;IN97 Logística Integrada y Cadena de Abastecimientos;IN97;0.0
158;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN150;SUPPLY CHAIN MANAGEMENT;SUPPLY CHAIN MANAGEMENT;44IN150;IN;INGENIERIA INDUSTRIAL;ELECTIVO;10;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;IN97 Logística Integrada y Cadena de Abastecimientos;IN97;0.0
159;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN183;ENERGÍAS RENOVABLES Y PRODUCCIÓN LIMPIA;ENERGÍAS RENO Y PRODUC LI;44IN183;IN;INGENIERIA INDUSTRIAL;ELECTIVO;10;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;IN97 Logística Integrada y Cadena de Abastecimientos;IN97;0.0
160;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN184;CONTROL ESTADÍSTICO DE PROCESOS;CONTROL ESTADÍSTICO DE PR;44IN184;IN;INGENIERIA INDUSTRIAL;ELECTIVO;10;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;IN97 Logística Integrada y Cadena de Abastecimientos;IN97;0.0
161;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN185;MANUFACTURA INTEGRADA POR COMPUTADOR;MANUFACTURA INTE POR COMP;44IN185;IN;INGENIERIA INDUSTRIAL;ELECTIVO;10;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;IN97 Logística Integrada y Cadena de Abastecimientos;IN97;0.0
162;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN187;GESTIÓN DEL TRANSPORTE Y DISTRIBUCIÓN;GESTIÓN DEL TRANS Y DISTR;44IN187;IN;INGENIERIA INDUSTRIAL;ELECTIVO;10;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;IN97 Logística Integrada y Cadena de Abastecimientos;IN97;0.0
163;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN155;GERENCIA DE COMPRAS Y ABASTECIMIENTO;GERENCIA DE COMPRAS Y ABA;44IN155;IN;INGENIERIA INDUSTRIAL;ELECTIVO;9;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;IN97 Logística Integrada y Cadena de Abastecimientos;IN97;0.0
164;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN181;PROSPECTIVA ESTRATÉGICA;PROSPECTIVA ESTRATÉGICA;44IN181;IN;INGENIERIA INDUSTRIAL;ELECTIVO;9;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;IN97 Logística Integrada y Cadena de Abastecimientos;IN97;0.0
165;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN186;SISTEMAS DE INFORMACIÓN ERP;SISTEMAS DE INFORMA ERP;44IN186;IN;INGENIERIA INDUSTRIAL;ELECTIVO;9;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;IN97 Logística Integrada y Cadena de Abastecimientos;IN97;0.0
166;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN223;PLANIFICACIÓN DE LA PRODUCCIÓN ERP;PLANIF. DE LA PRODUC ERP;44IN223;IN;INGENIERIA INDUSTRIAL;ELECTIVO;9;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;IN97 Logística Integrada y Cadena de Abastecimientos;IN97;0.0
167;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN342;INGENIERÍA DE MÉTODOS 1;INGENIERÍA DE MÉTODOS 1;45IN342;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;5;4;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:54;CPANTA;4;MA145 Estadística Aplicada II;MA145;2.0
168;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN321;CALIDAD;CALIDAD;45IN321;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;6;5;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:54;CPANTA;5;MA145 Estadística Aplicada II;MA145;1.0
169;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN92;HERRAMIENTAS DE CALIDAD;HERRAMIENTAS DE CALIDAD;44IN92;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;5;3;0;2019-10-08 13:33:41;TMONDRAG;2020-02-18 18:21:34;CPANTA;3;MA145 Estadística Aplicada II;MA145;1.0
170;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);MA263;CÁLCULO II;CÁLCULO II;45MA263;MA;CIENCIAS;OBLIGATORIO;3;6;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:54;CPANTA;6;MA262 Cálculo I;MA262;1.0
171;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;MA263;CÁLCULO II;CÁLCULO II;44MA263;MA;CIENCIAS;OBLIGATORIO;3;6;0;2019-10-08 13:33:41;TMONDRAG;2020-02-18 18:21:33;CPANTA;6;MA262 Cálculo I;MA262;1.0
172;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;MA642;ESTADÍSTICA APLICADA I;ESTADÍSTICA APLICADA I;44MA642;MA;CIENCIAS;OBLIGATORIO;3;4;0;2019-10-08 13:33:41;TMONDRAG;2020-02-18 18:21:33;CPANTA;4;MA262 Cálculo I;MA262;1.0
173;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);MA466;FÍSICA I;FÍSICA I;45MA466;MA;CIENCIAS;OBLIGATORIO;3;4;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:54;CPANTA;4;MA262 Cálculo I y (MA652 Nivelación de Física o haber sido exonerado por el proceso de admisión general.);"MA262;MA652";2.0
174;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;MA466;FÍSICA I;FÍSICA I;44MA466;MA;CIENCIAS;OBLIGATORIO;3;4;0;2019-10-08 13:33:41;TMONDRAG;2020-02-18 18:21:33;CPANTA;4;MA262 Cálculo I y (MA652 Nivelación de Física o haber sido exonerado por el proceso de admisión general.);"MA262;MA652";1.0
175;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);MA145;ESTADÍSTICA APLICADA II;ESTADÍSTICA APLICADA II;45MA145;MA;CIENCIAS;OBLIGATORIO;4;4;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:54;CPANTA;4;MA262 Cálculo I y MA642 Estadística Aplicada I;"MA262;MA642";2.0
176;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);MA264;ECUACIONES DIFERENCIALES Y ÁLGEBRA LINEAL;ECUACIONES DIFERENCIALES;45MA264;MA;CIENCIAS;OBLIGATORIO;4;6;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:54;CPANTA;6;MA263 Cálculo II;MA263;1.0
177;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;MA264;ECUACIONES DIFERENCIALES Y ÁLGEBRA LINEAL;ECUACIONES DIFERENCIALES;44MA264;MA;CIENCIAS;OBLIGATORIO;4;6;0;2019-10-08 13:33:41;TMONDRAG;2020-02-18 18:21:34;CPANTA;6;MA263 Cálculo II;MA263;1.0
178;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN319;INGENIERÍA DE PROCESOS;INGENIERÍA DE PROCESOS;45IN319;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;5;4;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:54;CPANTA;4;MA264 Ecuaciones Diferenciales y Álgebra Lineal y MA462 Física II;"MA264;MA462";1.0
179;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN399;TERMODINÁMICA APLICADA;TERMODINÁMICA APLICADA;44IN399;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;5;4;0;2019-10-08 13:33:41;TMONDRAG;2020-02-18 18:21:34;CPANTA;4;MA264 Ecuaciones Diferenciales y Álgebra Lineal y MA462 Física II;"MA264;MA462";1.0
180;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);MA262;CÁLCULO I;CÁLCULO I;45MA262;MA;CIENCIAS;OBLIGATORIO;2;6;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:54;CPANTA;6;MA420 Matemática Básica;MA420;3.0
181;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);MA642;ESTADÍSTICA APLICADA I;ESTADÍSTICA APLICADA I;45MA642;MA;CIENCIAS;OBLIGATORIO;3;4;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:54;CPANTA;4;MA420 Matemática Básica;MA420;1.0
182;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;MA262;CÁLCULO I;CÁLCULO I;44MA262;MA;CIENCIAS;OBLIGATORIO;2;6;0;2019-10-08 13:33:41;TMONDRAG;2020-02-18 18:21:33;CPANTA;6;MA420 Matemática Básica;MA420;3.0
183;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;EF40;ECONOMÍA PARA LA GESTIÓN (ING);ECONOMÍA PARA LA GESTIÓN;44EF40;EN;ECONOMIA Y NEGOCIOS INTERNACIONALES;ELECTIVO;4;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;MA420 Matemática Básica;MA420;0.0
184;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);EF40;ECONOMÍA PARA LA GESTIÓN (ING);ECONOMÍA PARA LA GESTIÓN;45EF40;EN;ECONOMIA Y NEGOCIOS INTERNACIONALES;ELECTIVO;5;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;MA420 Matemática Básica;MA420;0.0
185;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);MA462;FÍSICA II;FÍSICA II;45MA462;MA;CIENCIAS;OBLIGATORIO;4;6;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:54;CPANTA;6;MA466 Física I;MA466;1.0
186;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;MA462;FÍSICA II;FÍSICA II;44MA462;MA;CIENCIAS;OBLIGATORIO;4;6;0;2019-10-08 13:33:41;TMONDRAG;2020-02-18 18:21:34;CPANTA;6;MA466 Física I;MA466;1.0
187;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN317;ESTÁTICA;ESTÁTICA;45IN317;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;4;3;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:54;CPANTA;3;MA466 Física I;MA466;1.0
188;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;MA145;ESTADÍSTICA APLICADA II;ESTADÍSTICA APLICADA II;44MA145;MA;CIENCIAS;OBLIGATORIO;4;4;0;2019-10-08 13:33:41;TMONDRAG;2020-02-18 18:21:33;CPANTA;4;MA642 Estadística Aplicada I;MA642;2.0
189;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN230;ELECTIVO DE CARRERA 2;ELECTIVO DE CARRERA 2;44IN230;IN;INGENIERIA INDUSTRIAL;ELECTIVO;9;3;0;2019-10-11 12:11:09;MZAVALA;;;3;No tiene requisitos;;0.0
190;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN233;EX - DIRECCIÓN DE EMPRESAS;EX - DIRECCIÓN DE EMPRESA;44IN233;IN;INGENIERIA INDUSTRIAL;ELECTIVO;9;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;No tiene requisitos;;0.0
191;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN234;EX - SISTEMAS DE INFORMACIÓN;EX - SISTEMAS DE INFORMAC;44IN234;IN;INGENIERIA INDUSTRIAL;ELECTIVO;9;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;No tiene requisitos;;0.0
192;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);HU546;NIVELACIÓN DE LENGUAJE;NIVELACIÓN DE LENGUAJE;45HU546;HU;HUMANIDADES;OBLIGATORIO;0;0;4;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:54;CPANTA;4;No tiene requisitos;;2.0
193;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);MA638;NIVELACIÓN DE MATEMÁTICA;NIVELACIÓN DE MATEMÁTICA;45MA638;MA;CIENCIAS;OBLIGATORIO;0;0;4;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:54;CPANTA;4;No tiene requisitos;;2.0
194;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);MA652;NIVELACIÓN DE FÍSICA;NIVELACIÓN DE FÍSICA;45MA652;MA;CIENCIAS;OBLIGATORIO;0;0;4;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:54;CPANTA;4;No tiene requisitos;;1.0
195;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);HU193;TALLER DE CREATIVIDAD;TALLER DE CREATIVIDAD;45HU193;HU;HUMANIDADES;OBLIGATORIO;1;3;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:54;CPANTA;3;No tiene requisitos;;0.0
196;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN142;FUNDAMENTOS DE INGENIERÍA INDUSTRIAL;FUNDAMENT DE INGEN INDUST;45IN142;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;1;3;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:54;CPANTA;3;No tiene requisitos;;1.0
197;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN219;ADMINISTRACIÓN PARA INGENIEROS;ADMINISTRACIÓN PARA INGEN;45IN219;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;2;3;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:54;CPANTA;3;No tiene requisitos;;1.0
198;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN398;ALGORITMOS;ALGORITMOS;45IN398;IN;INGENIERIA INDUSTRIAL;OBLIGATORIO;3;3;0;2019-10-08 15:05:23;TMONDRAG;2020-02-18 18:19:54;CPANTA;3;No tiene requisitos;;2.0
199;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;HU546;NIVELACIÓN DE LENGUAJE;NIVELACIÓN DE LENGUAJE;44HU546;HU;HUMANIDADES;OBLIGATORIO;0;0;4;2019-10-08 13:33:41;TMONDRAG;2020-02-18 18:21:33;CPANTA;4;No tiene requisitos;;3.0
200;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;MA638;NIVELACIÓN DE MATEMÁTICA;NIVELACIÓN DE MATEMÁTICA;44MA638;MA;CIENCIAS;OBLIGATORIO;0;0;4;2019-10-08 13:33:41;TMONDRAG;2020-02-18 18:21:33;CPANTA;4;No tiene requisitos;;3.0
201;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;MA652;NIVELACIÓN DE FÍSICA;NIVELACIÓN DE FÍSICA;44MA652;MA;CIENCIAS;OBLIGATORIO;0;0;4;2019-10-08 13:33:41;TMONDRAG;2020-02-18 18:21:33;CPANTA;4;No tiene requisitos;;1.0
202;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;HU193;TALLER DE CREATIVIDAD;TALLER DE CREATIVIDAD;44HU193;HU;HUMANIDADES;OBLIGATORIO;1;3;0;2019-10-08 13:33:41;TMONDRAG;2020-02-18 18:21:33;CPANTA;3;No tiene requisitos;;0.0
203;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;HU51;ANÁLISIS AMBIENTAL;ANÁLISIS AMBIENTAL;44HU51;HU;HUMANIDADES;ELECTIVO;3;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;No tiene requisitos;;0.0
204;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN226;EX - ORGANIZACION Y LEGISLACION INDUSTRIAL;EX ORGANIZACION Y LEGISLA;44IN226;IN;INGENIERIA INDUSTRIAL;ELECTIVO;9;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;No tiene requisitos;;0.0
205;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN227;EX PLANEAMIENTO ESTRATEGICO (IND);EX PLANEAMIENTO ESTRATEGI;44IN227;IN;INGENIERIA INDUSTRIAL;ELECTIVO;9;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;No tiene requisitos;;0.0
206;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN228;EX PLANEAMIENTO Y GESTIÓN DE ALMACENES;EX PLANEAMIENTO Y GESTIÓN;44IN228;IN;INGENIERIA INDUSTRIAL;ELECTIVO;9;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;No tiene requisitos;;0.0
207;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN229;EX GESTIÓN DE SERVICIO AL CLIENTE (CRM);EX GESTIÓN DE SERVICIO AL;44IN229;IN;INGENIERIA INDUSTRIAL;ELECTIVO;9;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;No tiene requisitos;;0.0
208;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN231;EX - COMERCIO EXTERIOR;EX - COMERCIO EXTERIOR;44IN231;IN;INGENIERIA INDUSTRIAL;ELECTIVO;9;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;No tiene requisitos;;0.0
209;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;IN232;EX - INFORMÁTICA PARA LOS NEGOCIOS;EX - INFORM. PARA LOS NEG;44IN232;IN;INGENIERIA INDUSTRIAL;ELECTIVO;9;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;No tiene requisitos;;0.0
210;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN226;EX - ORGANIZACION Y LEGISLACION INDUSTRIAL;EX ORGANIZACION Y LEGISLA;45IN226;IN;INGENIERIA INDUSTRIAL;ELECTIVO;9;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;No tiene requisitos;;0.0
211;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN227;EX PLANEAMIENTO ESTRATEGICO (IND);EX PLANEAMIENTO ESTRATEGI;45IN227;IN;INGENIERIA INDUSTRIAL;ELECTIVO;9;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;No tiene requisitos;;0.0
212;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN228;EX PLANEAMIENTO Y GESTIÓN DE ALMACENES;EX PLANEAMIENTO Y GESTIÓN;45IN228;IN;INGENIERIA INDUSTRIAL;ELECTIVO;9;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;No tiene requisitos;;0.0
213;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN229;EX GESTIÓN DE SERVICIO AL CLIENTE (CRM);EX GESTIÓN DE SERVICIO AL;45IN229;IN;INGENIERIA INDUSTRIAL;ELECTIVO;9;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;No tiene requisitos;;0.0
214;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN230;ELECTIVO DE CARRERA 2;ELECTIVO DE CARRERA 2;45IN230;IN;INGENIERIA INDUSTRIAL;ELECTIVO;9;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;No tiene requisitos;;0.0
215;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN231;EX - COMERCIO EXTERIOR;EX - COMERCIO EXTERIOR;45IN231;IN;INGENIERIA INDUSTRIAL;ELECTIVO;9;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;No tiene requisitos;;0.0
216;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN232;EX - INFORMÁTICA PARA LOS NEGOCIOS;EX - INFORM. PARA LOS NEG;45IN232;IN;INGENIERIA INDUSTRIAL;ELECTIVO;9;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;No tiene requisitos;;0.0
217;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN233;EX - DIRECCIÓN DE EMPRESAS;EX - DIRECCIÓN DE EMPRESA;45IN233;IN;INGENIERIA INDUSTRIAL;ELECTIVO;9;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;No tiene requisitos;;0.0
218;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);IN234;EX - SISTEMAS DE INFORMACIÓN;EX - SISTEMAS DE INFORMAC;45IN234;IN;INGENIERIA INDUSTRIAL;ELECTIVO;9;3;0;2019-10-08 15:11:21;TMONDRAG;;;3;No tiene requisitos;;0.0
219;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;TR190;PORTUGUÉS INTERMEDIO 1;PORTUGUÉS INTERMEDIO 1;44TR190;TR;TRADUCCION E INTERPRETACION PROFESIONAL;ELECTIVO;7;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;TR189 Portugués Básico;TR189;1.0
220;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);TR190;PORTUGUÉS INTERMEDIO 1;PORTUGUÉS INTERMEDIO 1;45TR190;TR;TRADUCCION E INTERPRETACION PROFESIONAL;ELECTIVO;7;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;TR189 Portugués Básico;TR189;1.0
221;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;TR191;PORTUGUÉS INTERMEDIO 2;PORTUGUÉS INTERMEDIO 2;44TR191;TR;TRADUCCION E INTERPRETACION PROFESIONAL;ELECTIVO;8;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;TR190 Portugués Intermedio 1;TR190;0.0
222;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);TR191;PORTUGUÉS INTERMEDIO 2;PORTUGUÉS INTERMEDIO 2;45TR191;TR;TRADUCCION E INTERPRETACION PROFESIONAL;ELECTIVO;8;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;TR190 Portugués Intermedio 1;TR190;0.0
223;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;TR196;CHINO BÁSICO 2;CHINO BÁSICO 2;44TR196;TR;TRADUCCION E INTERPRETACION PROFESIONAL;ELECTIVO;7;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;TR195 Chino Básico 1;TR195;1.0
224;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);TR196;CHINO BÁSICO 2;CHINO BÁSICO 2;45TR196;TR;TRADUCCION E INTERPRETACION PROFESIONAL;ELECTIVO;7;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;TR195 Chino Básico 1;TR195;1.0
225;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;TR197;CHINO BÁSICO 3;CHINO BÁSICO 3;44TR197;TR;TRADUCCION E INTERPRETACION PROFESIONAL;ELECTIVO;8;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;TR196 Chino Básico 2;TR196;0.0
226;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);TR197;CHINO BÁSICO 3;CHINO BÁSICO 3;45TR197;TR;TRADUCCION E INTERPRETACION PROFESIONAL;ELECTIVO;8;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;TR196 Chino Básico 2;TR196;0.0
227;U;3310004;INGENIERÍA INDUSTRIAL;44;Curricula 2020-00;TR223;ENGLISH COMPOSITION 2;ENGLISH COMPOSITION 2;44TR223;TR;TRADUCCION E INTERPRETACION PROFESIONAL;ELECTIVO;8;3;0;2019-10-08 13:38:35;TMONDRAG;;;3;TR222 English Composition 1;TR222;0.0
228;U;3310004;INGENIERÍA INDUSTRIAL;45;Curricula 2020-00 (Ingresantes);TR223;ENGLISH COMPOSITION 2;ENGLISH COMPOSITION 2;45TR223;TR;TRADUCCION E INTERPRETACION PROFESIONAL;ELECTIVO;8;3;0;2019-10-08 15:11:20;TMONDRAG;;;3;TR222 English Composition 1;TR222;0.0
