COD_ALUMNO;201901;201902;202001;202002;cuantos ciclos tiene el alumno;curricula ;nivel alumno;201901;201902;202001;202002;18;23;27;MAX_CREDITAJE;NUM_TURNO;POND_ACTUAL;POND_ACUMULADO;NUM_OBS_CONS;NUM_OBS_ALTE;TIPO_MERITO;m_habil_COD_CURSO;201901;201902;202001;202002;201901;201902;202001;202002;COD_ESTADO_MAT_CUR;NUM_VEZ_CURSO;Extra_acad;NO;SI;promadio de aprobacion de cursos de manera historica;ADMINISTRACION;ADMINISTRACION Y MARKETING;ADMINISTRACION Y RECURSOS HUMANOS;CIENCIAS;ECONOMIA Y NEGOCIOS INTERNACIONALES;HUMANIDADES;INGENIERIA INDUSTRIAL;INICIATIVA EMPRESARIAL;TRADUCCION E INTERPRETACION PROFESIONAL;#N/D;m_habil_DES_TIPO_INGRESO;SEXO;Edad;201901;201902;202001;202002;0;1;RIESGO
20181A312;6;7;7;10;4;44;4;18;27;27;27;1;0;3;4.5;24;17.77;15.38;0;1;1;10;6;7;7;10;5;6;5;6;73%;;0;3;13;59%;0%;0%;0%;86%;100%;67%;80%;0%;0%;0%;SELECCIÓN PREFERENTE;0;19;0;0;0;0;4;0;0
201819706;9;7;8;9;4;44;2;18;18;18;18;4;0;0;1;115;12.29;12.67;4;4;0;9;9;7;8;9;5;4;4;3;48%;;1|;7;5;31%;0%;0%;0%;29%;0%;100%;50%;0%;0%;0%;EVALUACION INTEGRAL;1;20;0;0;0;1;3;1;1
201610047;9;13;11;15;4;44;5;18;18;23;27;2;1;1;4.5;62;16.05;13.05;2;3;0;15;9;13;11;15;5;5;6;0;33%;;0;3;13;81%;0%;0%;0%;100%;0%;50%;80%;0%;0%;0%;GENERAL;1;24;0;1;0;0;3;1;0
201416995;8;7;7;6;4;44;3;23;18;18;27;2;1;1;4.5;50;16.5;12.82;1;4;0;6;8;7;7;6;5;4;4;6;68%;;0;9;4;21%;0%;0%;0%;33%;0%;33%;25%;0%;0%;0%;ADP REGULAR;1;24;0;0;0;0;4;0;0
201522185;11;9;13;17;4;44;5;18;27;27;27;1;0;3;4.5;79;15.41;12.55;0;4;3;17;11;9;13;17;3;5;7;7;44%;;0;1;14;64%;0%;0%;0%;100%;0%;100%;89%;0%;0%;0%;GENERAL;1;24;0;0;0;0;4;0;0
201819039;8;5;5;8;4;44;3;23;18;18;18;3;1;0;1;113;12.8;11.98;2;3;0;8;8;5;5;8;5;0;5;4;54%;;0;5;5;36%;0%;0%;0%;50%;0%;75%;50%;0%;0%;0%;SELECCIÓN PREFERENTE;1;19;0;1;1;0;2;2;0
201418363;6;7;;;2;41;2;18;18;0;0;2;0;0;1;0;0;0;0;0;0;7;6;7;0;0;0;0;0;0;0%;;0;#N/D;#N/D;0%;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;ADP REGULAR;1;0;1;1;0;0;2;2;0
201722604;7;;;;1;41;2;23;0;0;0;0;1;0;4;73;0;0;0;0;0;7;7;0;0;0;0;0;0;0;0%;;0;#N/D;#N/D;0%;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;SELECCIÓN PREFERENTE;1;0;0;0;0;0;4;0;0
20171D792;8;8;11;13;4;44;5;27;23;23;23;0;3;1;4;95;14.7;14.96;0;0;0;13;8;8;11;13;4;5;5;0;35%;;0;2;12;86%;0%;0%;0%;100%;0%;100%;67%;0%;0%;0%;EVALUACION INTEGRAL;1;21;0;0;0;0;4;0;0
20181B837;4;4;7;7;4;44;3;23;18;18;18;3;1;0;1;113;12.88;12.18;3;3;0;7;4;4;7;7;3;4;4;0;50%;;0;7;4;36%;0%;0%;0%;40%;0%;0%;50%;0%;0%;0%;SELECCIÓN PREFERENTE;0;21;0;0;0;0;4;0;0
201715222;5;2;;;2;41;2;18;18;0;0;2;0;0;1;117;12;10.63;4;4;0;2;5;2;0;0;3;0;0;0;43%;;0;2;1;33%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;SELECCIÓN PREFERENTE;0;21;1;1;0;0;2;2;0
201718597;4;7;6;;3;44;3;23;23;18;0;1;2;0;2;111;5.56;11.48;1;2;0;6;4;7;6;0;4;5;0;0;53%;;0;5;4;44%;0%;0%;0%;25%;0%;100%;67%;0%;0%;0%;SELECCIÓN PREFERENTE;0;21;0;0;0;0;4;0;0
20181G589;9;8;8;11;4;44;5;27;27;23;27;0;1;3;4.5;69;15.82;15.25;0;0;3;11;9;8;8;11;6;5;5;6;61%;;0;1;15;68%;0%;0%;0%;88%;0%;100%;100%;0%;0%;0%;SELECCIÓN PREFERENTE;0;20;0;0;0;0;4;0;0
201821303;9;8;;;2;41;3;27;27;0;0;0;0;2;5;33;15.95;15.81;0;0;3;8;9;8;0;0;5;0;0;0;29%;;0;0;5;100%;0%;0%;0%;100%;0%;100%;100%;0%;0%;0%;SELECCIÓN PREFERENTE;0;19;0;0;0;0;4;0;0
201721138;4;;;;1;41;2;27;0;0;0;0;0;1;5;12;13;14.85;0;0;0;4;4;0;0;0;3;0;0;0;75%;;0;2;1;33%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;SELECCIÓN PREFERENTE;0;21;0;0;0;0;4;0;0
201822866;9;8;9;12;4;44;5;27;27;23;23;0;2;2;3.5;99;14.41;15.05;0;0;3;12;9;8;9;12;5;5;5;6;55%;;0;1;14;67%;0%;0%;0%;100%;100%;100%;75%;0%;0%;0%;BECAS PRONABEC;0;22;0;0;0;0;4;0;0
201618500;9;13;11;12;4;44;5;23;23;23;27;0;3;1;4.5;46;16.69;14;0;1;3;12;9;13;11;12;5;4;5;6;44%;;0;4;10;50%;0%;0%;0%;57%;0%;0%;86%;0%;0%;0%;GENERAL;0;24;0;0;0;0;4;0;0
201620798;6;7;7;8;4;45;2;18;23;23;23;1;3;0;3.5;88;13.15;13.27;0;2;0;8;6;7;7;8;3;0;0;5;29%;;0;1;2;25%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;EVALUACION INTEGRAL;0;26;1;0;0;0;3;1;0
201612312;7;6;;;2;41;2;18;18;0;0;2;0;0;1;119;0;0;0;0;0;6;7;6;0;0;0;0;0;0;0%;;0;#N/D;#N/D;0%;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;GENERAL;1;0;1;1;0;0;2;2;0
20161D083;10;;;;1;41;2;18;0;0;0;1;0;0;1;107;0;0;0;0;0;10;10;0;0;0;0;0;0;0;0%;;0;#N/D;#N/D;0%;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;SELECCIÓN PREFERENTE;1;0;1;0;0;0;3;1;0
201822639;9;8;7;12;4;44;5;27;27;27;27;0;0;4;5;25;17.73;18.03;0;0;5;12;9;8;7;12;5;5;5;7;61%;;0;0;15;68%;0%;0%;0%;100%;100%;100%;100%;0%;0%;0%;BECAS PRONABEC;1;21;0;0;0;0;4;0;0
201822472;17;9;7;13;4;44;5;27;27;27;27;0;0;4;5;18;18.27;18.58;0;0;1;13;17;9;7;13;6;5;5;6;48%;;|1;0;15;68%;0%;0%;0%;100%;0%;100%;100%;0%;0%;100%;BECAS PRONABEC;0;21;0;0;0;0;4;0;0
20171B883;8;9;9;13;4;44;4;18;23;18;27;2;1;1;4.5;74;15.63;12.43;1;4;0;13;8;9;9;13;4;5;3;7;49%;;0;5;7;37%;0%;0%;0%;63%;0%;0%;67%;0%;0%;0%;EVALUACION INTEGRAL;0;22;0;0;1;0;3;1;0
20181C943;9;9;11;10;4;44;4;23;18;27;23;1;2;1;3.5;101;14.3;14.3;1;1;3;10;9;9;11;10;6;5;6;6;59%;;0;5;12;52%;0%;0%;0%;67%;0%;50%;83%;0%;0%;0%;SELECCIÓN PREFERENTE;0;20;0;1;0;0;3;1;0
20171B554;10;13;13;13;4;44;5;18;23;23;23;1;3;0;3.5;91;14.89;14.06;0;1;0;13;10;13;13;13;5;5;5;0;31%;;0;3;12;80%;0%;0%;0%;100%;0%;100%;70%;0%;0%;0%;EVALUACION INTEGRAL;0;22;0;0;0;0;4;0;0
201824432;9;6;6;7;4;45;2;27;18;18;18;3;0;1;1;92;12.88;13.53;2;2;0;7;9;6;6;7;7;4;0;4;54%;;0;7;4;27%;0%;0%;0%;25%;0%;67%;50%;0%;0%;0%;EVALUACION INTEGRAL;0;27;0;0;1;1;2;2;1
20181D961;6;4;4;;3;44;2;23;18;18;0;2;1;0;2;107;55;12.05;2;2;0;4;6;4;4;0;5;2;4;0;79%;;0;10;1;9%;0%;0%;0%;0%;0%;33%;0%;0%;0%;0%;SELECCIÓN PREFERENTE;0;20;0;0;1;0;3;1;0
201722653;5;;;;1;41;2;18;0;0;0;1;0;0;1;94;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0%;;0;#N/D;#N/D;0%;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;SELECCIÓN PREFERENTE;0;0;1;0;0;0;3;1;0
201817768;6;5;7;8;4;44;3;27;23;23;27;0;2;2;4.5;86;15.1;14.49;0;0;0;8;6;5;7;8;4;3;5;6;69%;;0;4;8;44%;0%;0%;0%;60%;0%;100%;80%;0%;0%;0%;SELECCIÓN PREFERENTE;0;20;0;0;0;0;4;0;0
201811520;7;;;;1;41;2;23;0;0;0;0;1;0;4;83;13.92;13.06;0;0;0;7;7;0;0;0;3;0;0;0;43%;;0;1;2;67%;0%;0%;0%;50%;0%;100%;0%;0%;0%;0%;SELECCIÓN PREFERENTE;0;19;0;0;0;0;4;0;0
201822590;9;8;7;12;4;44;5;27;27;27;27;0;0;4;5;30;17.41;16.75;0;0;5;12;9;8;7;12;5;5;5;6;58%;;0;0;15;71%;0%;0%;0%;100%;0%;100%;100%;0%;0%;0%;SELECCIÓN PREFERENTE;0;20;0;0;0;0;4;0;0
20171F195;8;8;8;13;4;44;5;27;27;27;27;0;0;4;5;68;15.86;16.26;0;0;5;13;8;8;8;13;4;4;5;0;35%;;0;0;13;100%;0%;0%;0%;100%;0%;100%;100%;0%;0%;0%;EVALUACION INTEGRAL;1;26;0;0;0;0;4;0;0
201816989;16;5;6;11;4;44;3;27;18;23;23;1;2;1;3.5;102;14.25;14.07;1;1;0;11;16;5;6;11;6;4;5;5;53%;;0;5;10;50%;0%;0%;0%;60%;0%;100%;60%;0%;0%;0%;EVALUACION INTEGRAL;0;21;0;0;0;0;4;0;0
201818121;7;7;7;8;4;44;4;18;23;18;23;2;2;0;3.5;89;15;13.5;1;2;0;8;7;7;7;8;5;6;4;5;69%;;0;4;11;55%;0%;0%;0%;71%;0%;100%;67%;0%;0%;0%;EVALUACION INTEGRAL;0;20;1;0;0;0;3;1;0
201815747;7;8;10;11;4;44;5;18;23;27;27;1;1;2;4.5;71;15.74;14.99;0;1;3;11;7;8;10;11;5;6;6;6;64%;;0;3;14;61%;0%;0%;0%;100%;0%;100%;83%;0%;0%;0%;SELECCIÓN PREFERENTE;1;21;0;0;0;0;4;0;0
201820061;9;8;8;12;4;44;5;27;27;27;27;0;0;4;5;62;16.04;15.75;0;0;5;12;9;8;8;12;5;5;6;0;43%;;0;1;15;94%;0%;0%;0%;100%;0%;100%;100%;0%;0%;0%;SELECCIÓN PREFERENTE;0;19;0;0;0;0;4;0;0
201716642;5;4;4;;3;44;2;23;23;23;0;0;3;0;4;91;55;12.76;0;1;0;4;5;4;4;0;3;0;0;0;23%;;0;3;0;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;EVALUACION INTEGRAL;1;21;0;0;0;0;4;0;0
20181B870;7;7;7;10;4;44;3;23;23;23;27;0;3;1;4.5;78;15.45;14.89;0;0;0;10;7;7;7;10;4;0;5;5;45%;;0;1;8;57%;0%;0%;0%;75%;0%;100%;100%;0%;0%;0%;SELECCIÓN PREFERENTE;1;20;0;0;0;0;4;0;0
20171B060;13;6;8;9;4;44;3;18;18;23;27;2;1;1;4.5;80;15.38;12.43;4;3;0;9;13;6;8;9;4;4;6;6;56%;;0;7;7;35%;0%;0%;0%;60%;100%;0%;60%;0%;0%;0%;EVALUACION INTEGRAL;0;21;0;0;0;0;4;0;0
201714255;13;14;17;26;4;44;7;27;27;27;27;0;0;4;5;49;16.53;15.18;0;0;5;26;13;14;17;26;6;7;5;8;37%;;1|;0;17;65%;0%;0%;0%;100%;0%;100%;100%;0%;0%;0%;EVALUACION INTEGRAL;0;20;0;0;0;0;4;0;0
201517557;6;7;8;8;4;44;3;18;18;18;18;4;0;0;1;115;12.33;11.69;3;8;0;8;6;7;8;8;5;4;4;4;59%;;0;8;5;29%;0%;0%;0%;50%;0%;100%;20%;0%;0%;0%;GENERAL;0;24;1;0;1;1;1;3;1
201821107;9;5;8;7;4;44;3;18;23;23;23;1;3;0;3.5;106;13.9;13.39;0;1;0;7;9;5;8;7;4;4;5;0;45%;;0;3;10;77%;0%;0%;0%;67%;0%;75%;100%;0%;0%;0%;SELECCIÓN PREFERENTE;0;19;0;0;0;0;4;0;0
201614598;5;3;3;;3;44;2;18;18;18;0;3;0;0;1;105;10.25;11.18;3;6;0;3;5;3;3;0;4;3;0;0;64%;;0;6;1;14%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;SELECCIÓN PREFERENTE;0;21;0;0;1;0;3;1;0
20181G633;8;8;9;10;4;44;5;18;27;27;27;1;0;3;4.5;52;16.44;15.61;0;1;3;10;8;8;9;10;4;6;6;6;63%;;0;0;16;73%;0%;0%;0%;100%;100%;100%;100%;0%;0%;0%;SELECCIÓN PREFERENTE;0;19;0;0;0;0;4;0;0
201518486;6;;;;1;41;2;18;0;0;0;1;0;0;1;119;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0%;;0;#N/D;#N/D;0%;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;GENERAL;0;0;1;0;0;0;3;1;0
20171F105;8;;;;1;41;2;23;0;0;0;0;1;0;4;85;0;0;0;0;0;8;8;0;0;0;0;0;0;0;0%;;0;#N/D;#N/D;0%;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;SELECCIÓN PREFERENTE;1;0;0;0;0;0;4;0;0
20181B211;7;7;11;16;4;44;6;27;27;27;27;0;0;4;5;23;17.83;16.99;0;0;1;16;7;7;11;16;5;6;6;6;56%;;0;1;16;70%;0%;0%;0%;83%;100%;0%;100%;0%;0%;0%;SELECCIÓN PREFERENTE;0;19;0;0;0;0;4;0;0
201816206;6;3;;;2;41;2;27;18;0;0;1;0;1;2;95;12.8;14.71;1;1;0;3;6;3;0;0;5;0;0;0;56%;;0;3;2;40%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;EVALUACION INTEGRAL;0;22;0;0;0;0;4;0;0
20181A962;9;8;7;80;4;44;5;23;23;23;27;0;3;1;4.5;59;16.18;14.66;0;0;0;80;9;8;7;80;6;4;5;8;22%;;2|;0;13;57%;0%;0%;0%;100%;0%;100%;100%;0%;0%;0%;EVALUACION INTEGRAL;0;19;0;0;0;0;4;0;0
201512210;11;13;13;17;4;44;6;27;27;23;27;0;1;3;4.5;72;15.68;14.73;0;0;5;17;11;13;13;17;6;6;6;0;33%;;0;0;18;100%;0%;0%;0%;100%;0%;0%;100%;0%;0%;0%;GENERAL;1;23;0;0;0;0;4;0;0
20171C198;9;7;;;2;41;2;18;18;0;0;2;0;0;1;115;8.29;10.84;2;2;0;7;9;7;0;0;4;0;0;0;25%;;1|;3;0;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;SELECCIÓN PREFERENTE;0;20;0;1;0;0;3;1;0
20151C039;6;1;;1;3;45;2;18;18;0;18;3;0;0;1;117;11;11;7;7;0;1;6;1;0;1;3;0;0;1;50%;;0;3;0;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;SELECCIÓN PREFERENTE;0;23;1;1;0;1;1;3;1
201824598;10;8;12;15;4;44;6;27;27;27;27;0;0;4;5;41;16.88;17.5;0;0;3;15;10;8;12;15;7;6;7;8;62%;;0;1;19;68%;0%;0%;0%;100%;100%;100%;90%;0%;0%;0%;EVALUACION INTEGRAL;0;22;0;0;0;0;4;0;0
201423326;10;11;11;11;4;44;3;18;18;18;23;3;1;0;3.5;94;14.72;12.3;1;6;0;11;10;11;11;11;4;5;5;0;33%;;0;5;9;64%;0%;0%;0%;75%;100%;100%;50%;0%;0%;0%;ADP REGULAR;1;28;0;1;0;0;3;1;0
201716246;7;8;9;;3;44;2;23;18;18;0;2;1;0;2;101;11.61;14.5;2;2;0;9;7;8;9;0;5;5;0;0;42%;;0;6;4;40%;0%;0%;0%;50%;0%;50%;33%;0%;0%;0%;EVALUACION INTEGRAL;1;20;0;0;0;0;4;0;0
201416871;12;11;11;15;4;44;5;18;18;18;27;3;0;1;4;81;15.33;12.46;3;8;0;15;12;11;11;15;5;4;5;6;41%;;0;4;10;50%;0%;0%;0%;100%;0%;0%;73%;0%;0%;0%;ADP REGULAR;1;25;1;1;1;0;1;3;0
20181B393;6;7;7;9;4;44;3;18;23;23;27;1;2;1;4.5;54;16.35;14.59;0;1;0;9;6;7;7;9;4;6;6;5;72%;;1|;7;8;38%;0%;0%;0%;57%;0%;100%;20%;0%;0%;0%;SELECCIÓN PREFERENTE;1;21;0;0;0;0;4;0;0
201824620;9;5;8;10;4;44;4;27;23;27;27;0;1;3;4.5;40;16.95;15.68;0;0;3;10;9;5;8;10;5;4;5;6;63%;;0;3;11;55%;0%;0%;0%;83%;0%;100%;75%;0%;0%;0%;SELECCIÓN PREFERENTE;0;21;0;0;0;0;4;0;0
201722369;6;5;;;2;41;2;27;18;0;0;1;0;1;2;101;12.25;14.95;1;1;0;5;6;5;0;0;4;0;0;0;36%;;0;2;2;50%;0%;0%;0%;0%;0%;100%;100%;0%;0%;0%;EVALUACION INTEGRAL;0;30;0;0;0;0;4;0;0
201822211;9;8;9;11;4;44;5;27;27;27;27;0;0;4;5;14;19.27;17.89;0;0;1;11;9;8;9;11;6;5;5;6;59%;;0;0;16;73%;0%;0%;0%;100%;100%;100%;100%;0%;0%;0%;BECAS PRONABEC;1;19;0;0;0;0;4;0;0
201817612;7;8;11;10;4;44;4;18;23;18;23;2;2;0;3.5;93;14.8;13.14;1;2;0;10;7;8;11;10;3;5;4;5;47%;;0;4;8;47%;0%;0%;0%;80%;0%;0%;57%;0%;0%;0%;SELECCIÓN PREFERENTE;1;20;0;0;0;0;4;0;0
20171A210;6;8;8;12;4;44;3;18;18;18;18;4;0;0;1;47;16.65;13.36;3;2;3;12;6;8;8;12;3;4;4;4;44%;;0;4;7;47%;0%;0%;0%;86%;0%;0%;25%;0%;0%;0%;SELECCIÓN PREFERENTE;0;21;1;1;1;1;0;4;0
201811484;9;9;8;14;4;44;5;27;27;27;27;0;0;4;5;15;18.86;18.3;0;0;1;14;9;9;8;14;5;4;5;6;50%;;0;0;14;70%;0%;0%;0%;100%;0%;100%;100%;0%;0%;0%;SELECCIÓN PREFERENTE;0;19;0;0;0;0;4;0;0
201726157;8;8;8;11;4;44;4;23;23;23;27;0;3;1;4.5;61;16.11;15.25;0;0;0;11;8;8;8;11;5;5;4;0;40%;;0;1;13;93%;0%;0%;0%;86%;0%;100%;100%;0%;0%;0%;EVALUACION INTEGRAL;1;20;0;0;0;0;4;0;0
201818399;8;8;10;12;4;44;5;27;23;23;23;0;3;1;4;92;14.81;14.86;0;0;0;12;8;8;10;12;6;5;5;5;55%;;0;5;11;52%;0%;0%;0%;63%;0%;100%;83%;0%;0%;0%;SELECCIÓN PREFERENTE;1;21;0;0;0;0;4;0;0
201710085;11;10;12;13;4;44;5;23;18;23;23;1;3;0;3.5;107;13.82;12.46;1;2;0;13;11;10;12;13;5;5;5;0;33%;;1|;5;9;60%;0%;0%;0%;57%;0%;100%;67%;0%;0%;0%;SELECCIÓN PREFERENTE;0;21;0;1;0;0;3;1;0
201612196;5;5;;;2;41;2;18;18;0;0;2;0;0;1;115;55;11.11;4;4;0;5;5;5;0;0;5;0;0;0;50%;;0;5;0;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;SELECCIÓN PREFERENTE;1;21;1;1;0;0;2;2;0
201815279;8;6;10;9;4;44;4;23;23;23;27;0;3;1;4.5;82;15.27;14.75;0;0;0;9;8;6;10;9;5;5;5;6;64%;;0;2;13;62%;0%;0%;0%;86%;100%;100%;75%;0%;0%;0%;SELECCIÓN PREFERENTE;1;20;0;0;0;0;4;0;0
201723224;10;9;;;2;41;2;18;18;0;0;2;0;0;1;120;4.11;9.51;5;5;0;9;10;9;0;0;4;4;0;0;42%;;0;8;0;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;EVALUACION INTEGRAL;1;22;1;1;0;0;2;2;0
201415574;9;7;8;10;4;44;3;18;18;18;18;4;0;0;1;22;17.92;11.56;6;9;1;10;9;7;8;10;4;4;4;5;50%;;0;6;6;35%;0%;0%;0%;67%;0%;50%;33%;0%;0%;0%;ADP REGULAR;1;25;1;1;1;1;0;4;0
201718833;5;4;7;6;4;44;3;23;18;23;23;1;3;0;3.5;107;13.79;12.03;1;2;0;6;5;4;7;6;4;4;5;0;59%;;0;7;6;46%;0%;0%;0%;75%;0%;50%;40%;0%;0%;0%;SELECCIÓN PREFERENTE;1;21;0;0;0;0;4;0;0
201816104;8;10;13;13;4;44;6;27;27;27;27;0;0;4;5;52;16.43;16.16;0;0;3;13;8;10;13;13;5;7;6;7;57%;;1|;1;16;64%;0%;0%;0%;100%;0%;0%;100%;0%;0%;0%;SELECCIÓN PREFERENTE;1;19;0;0;0;0;4;0;0
201518409;7;;;;1;41;2;18;0;0;0;1;0;0;1;118;0;0;0;0;0;7;7;0;0;0;0;0;0;0;0%;;0;#N/D;#N/D;0%;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;GENERAL;1;0;0;0;0;0;4;0;0
201817543;7;8;11;79;4;44;5;23;23;23;23;0;4;0;4;92;14.83;14.09;0;0;0;79;7;8;11;79;4;5;6;8;22%;;0;2;13;57%;0%;0%;0%;86%;100%;0%;86%;0%;0%;0%;SELECCIÓN PREFERENTE;1;20;0;0;0;0;4;0;0
201720981;7;6;7;8;4;45;2;18;18;18;18;4;0;0;1;99;12;13.93;1;2;0;8;7;6;7;8;5;4;0;4;46%;;0;5;4;31%;0%;0%;0%;50%;0%;100%;0%;0%;0%;0%;EVALUACION INTEGRAL;1;27;0;1;1;0;2;2;0
201722704;7;8;7;10;4;44;4;23;23;23;27;0;3;1;4.5;55;16.33;14.54;0;0;0;10;7;8;7;10;5;5;5;7;69%;;0;5;10;45%;0%;0%;0%;100%;50%;50%;40%;0%;0%;0%;SELECCIÓN PREFERENTE;1;21;0;0;0;0;4;0;0
201814173;7;9;11;16;4;44;6;27;27;27;27;0;0;4;5;19;18.17;17.54;0;0;1;16;7;9;11;16;5;6;6;6;53%;;0;0;17;74%;0%;0%;0%;100%;100%;0%;100%;0%;0%;0%;SELECCIÓN PREFERENTE;1;20;0;0;0;0;4;0;0
201817466;11;9;6;7;4;44;3;23;18;18;18;3;1;0;1;118;10.6;12.68;1;2;0;7;11;9;6;7;6;7;4;0;52%;;|6;5;6;35%;0%;0%;0%;33%;0%;100%;33%;0%;0%;100%;SELECCIÓN PREFERENTE;1;20;0;0;1;0;3;1;0
201819512;7;8;9;10;4;44;3;18;18;18;23;3;1;0;3.5;110;13.43;13.39;3;3;0;10;7;8;9;10;4;4;4;4;47%;;0;6;6;38%;0%;0%;0%;71%;0%;0%;25%;0%;0%;0%;SELECCIÓN PREFERENTE;0;21;0;0;0;0;4;0;0
201716836;7;8;11;11;4;44;4;18;18;23;27;2;1;1;4.5;62;16.05;13.05;3;2;0;11;7;8;11;11;4;5;5;7;57%;;0;3;11;52%;0%;0%;0%;83%;0%;0%;86%;0%;0%;0%;SELECCIÓN PREFERENTE;1;22;1;0;0;0;3;1;0
20181F733;9;7;8;12;4;44;4;27;27;27;27;0;0;4;5;31;17.36;16.65;0;0;5;12;9;7;8;12;5;5;5;6;58%;;0;1;14;67%;0%;0%;0%;100%;0%;100%;75%;0%;0%;0%;SELECCIÓN PREFERENTE;0;20;0;0;0;0;4;0;0
201820861;10;7;9;11;4;44;5;27;27;27;27;0;0;4;5;35;17.16;16.74;0;0;3;11;10;7;9;11;7;4;5;6;59%;;0;0;16;73%;0%;0%;0%;100%;0%;100%;100%;0%;0%;0%;EVALUACION INTEGRAL;1;19;0;0;0;0;4;0;0
20181A920;9;8;7;8;4;44;2;27;27;27;18;1;0;3;3;120;8.06;12.83;1;1;3;8;9;8;7;8;0;4;4;4;38%;;0;3;5;42%;0%;0%;0%;75%;0%;100%;0%;0%;0%;0%;EVALUACION INTEGRAL;1;20;0;0;0;1;3;1;1
201315447;11;4;;6;3;45;2;18;18;0;18;3;0;0;1;120;1.75;8.24;2;6;0;6;11;4;0;6;3;0;0;0;14%;;0;3;0;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;ADP REGULAR;1;25;0;1;0;1;2;2;1
20181E019;6;3;7;7;4;44;3;23;18;18;23;2;2;0;3.5;110;13.35;12.45;2;3;0;7;6;3;7;7;5;3;5;5;78%;;0;6;7;39%;0%;0%;0%;50%;0%;100%;60%;0%;0%;0%;EVALUACION INTEGRAL;1;21;0;0;0;0;4;0;0
20171F290;8;8;7;12;4;44;5;27;27;27;23;0;1;3;3.5;89;15;15.91;0;0;3;12;8;8;7;12;5;5;5;6;60%;;0;1;14;67%;0%;0%;0%;100%;0%;100%;100%;0%;0%;0%;SELECCIÓN PREFERENTE;0;20;0;0;0;0;4;0;0
20171C631;11;9;14;12;4;44;3;27;18;23;23;1;2;1;3.5;109;13.5;13.43;1;2;0;12;11;9;14;12;6;4;5;6;46%;;0;7;8;38%;0%;0%;0%;80%;100%;33%;33%;0%;0%;0%;EVALUACION INTEGRAL;1;23;0;0;0;0;4;0;0
20181C940;12;15;15;21;4;44;6;23;18;23;23;1;3;0;3.5;93;14.8;12.89;1;1;0;21;12;15;15;21;6;4;4;5;30%;;0;1;13;68%;0%;0%;0%;100%;100%;0%;92%;0%;0%;0%;TRASLADOS;1;26;0;0;0;0;4;0;0
201511460;5;4;;;2;41;2;18;18;0;0;2;0;0;1;121;7.43;9.78;4;6;0;4;5;4;0;0;4;3;0;0;78%;;0;6;1;14%;0%;0%;0%;25%;0%;0%;0%;0%;0%;0%;TRASLADOS;1;26;1;1;0;0;2;2;0
201724486;5;4;5;6;4;44;3;23;18;18;27;2;1;1;4.5;79;15.4;12.85;1;1;0;6;5;4;5;6;4;0;4;6;70%;;0;4;4;29%;0%;0%;0%;50%;50%;0%;67%;0%;0%;0%;EVALUACION INTEGRAL;1;20;0;0;0;0;4;0;0
201624328;8;7;12;12;4;44;5;27;23;27;23;0;2;2;3.5;102;14.2;14.11;0;1;0;12;8;7;12;12;5;5;6;6;56%;;0;3;13;59%;0%;0%;0%;100%;0%;100%;67%;0%;0%;0%;EVALUACION INTEGRAL;1;23;0;0;0;0;4;0;0
201819345;6;5;;;2;41;2;23;18;0;0;1;1;0;2;117;6.25;12.15;1;1;0;5;6;5;0;0;3;0;0;0;27%;;0;3;0;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;SELECCIÓN PREFERENTE;1;20;0;1;0;0;3;1;0
201011373;7;6;;;2;41;2;18;18;0;0;2;0;0;1;0;0;0;0;0;0;6;7;6;0;0;0;0;0;0;0%;;0;#N/D;#N/D;0%;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;EVALUACION INTEGRAL;0;0;0;0;0;0;4;0;0
